wrestler_id,name,birthplace,gender,age,height,weight,career_start,career_end,promotion,rating,votes
7366,Gravity,"Torreon, Coahuila, Mexiko",male,25.0,,,2020-01-01,,,8.0,1.0
1819,Jay Fury,"South West Atlanta, Georgia, USA",male,,173.0,92.0,2002-01-01,,,6.0,2.0
1648,Haystacks Calhoun,"McKinney, Texas, USA",male,,194.0,280.0,,,,5.56,18.0
7037,Melanie Cruise,"Elk Grove Village, Illinois, USA",female,36.0,183.0,73.0,2008-04-26,,,4.26,19.0
22377,Sean Legacy,"Evans, Georgia, USA",male,27.0,180.0,94.0,2016-10-29,,,,
1546,Trailer Park Trash,USA,male,,185.0,104.0,1996-01-01,2015-01-01,,,
10646,Keith Knox,"Morristown, Tennessee, USA",male,,196.0,115.0,,,,,
12695,Risa Sera,"Sera, Hiroshima, Japan",female,31.0,167.0,60.0,2012-11-10,,3408,8.69,58.0
24924,Cody Morton,"Columbia, Tennessee, USA",male,,,,2013-01-01,,,,
2366,Shadow Jackson,"East St. Louis, Illinois, USA",male,,178.0,122.0,2001-01-01,,,,
7974,Mr. Trueno,"Tonala, Jalisco, Mexiko",male,43.0,172.0,92.0,1995-10-01,,78,,
1279,Josh Barnett,"Seattle, Washington, USA",male,45.0,190.0,114.0,2003-01-04,,,7.64,42.0
15874,Rey Apocalipsis,"Ciudad y Puerto de Veracruz, Veracruz, Mexiko",male,43.0,,,,,,,
8165,Kent Carlson,"Springfield, Illinois, USA",male,,,106.0,,,,,
4670,Alex Sage,"Virginia, USA",male,,,,,,,,
17171,Ayato Yoshida,"Osaka, Japan",male,30.0,183.0,90.0,2015-11-01,,137,7.76,17.0
1707,Lonestar,"Texas, USA",male,,200.0,172.0,,,,,
130,Tiger Mask,"Shimonoseki, Yamaguchi, Japan",male,65.0,173.0,98.0,1976-05-28,2016-01-01,269,9.48,166.0
691,John Cena,"West Newbury, Massachusetts, USA",male,46.0,185.0,114.0,1999-11-05,,1,7.69,2009.0
3013,Brady Boone,"Robbinsdale, Minnesota, USA",male,,170.0,95.0,1984-01-01,1998-12-15,,6.15,13.0
22840,Ami Sourei,"Fukushima, Japan",female,26.0,170.0,70.0,2020-08-14,,745,6.41,46.0
20496,Alvaro Velasco,"Guadalajara, Jalisco, Mexiko",male,,,,,,,,
15749,Tony Deppen,"Shamokin, Pennsylvania, USA",male,35.0,169.0,75.0,2009-01-01,,,8.21,58.0
25264,Ryuki Ueyama,"Machida, Tokyo, Japan",male,47.0,181.0,80.0,1996-09-30,,,,
12733,Ann Casey,"Saraland, Alabama, USA",female,,173.0,61.0,1962-09-29,1992-01-01,,,
2616,Ronnie Vegas,"Las Vegas, Nevada, USA",male,,188.0,119.0,1981-07-01,2016-01-01,,,
2411,Hannibal,"Ottawa, Ontario, Canada",male,40.0,195.0,130.0,2001-01-01,,,2.03,30.0
8395,Toxico,"Distrito Federal, Mexiko",male,45.0,,,2004-01-01,,,,
20031,Bull Johnson,"Toronto, Ontario, Canada",male,,180.0,119.0,,,,,
7235,Davis Storm,"Perth, Western Australia, Australia",male,43.0,180.0,89.0,2001-11-04,,,8.17,6.0
7228,Scott Raines,"Temple, Georgia, USA",male,,180.0,127.0,1997-01-01,,,,
18772,Malico,"Amelia County, Virginia, USA",male,29.0,,,2014-08-03,,,6.0,2.0
4111,Whitey Whittler,USA,male,,,,,,,,
17825,Maho Kurone,Japan,female,,160.0,,2016-06-15,2018-07-30,,,
19255,Kyle Fletcher,"Sydney, New South Wales, Australia",male,24.0,191.0,93.0,2014-04-20,,2287,7.95,75.0
19585,Eddy Thorpe,"Reno, Nevada, USA",male,33.0,185.0,101.0,2015-01-01,,1,6.65,46.0
22257,Cassandra Golden,"Sherwood, Arkansas, USA",female,,,,2017-01-01,,,,
23523,Ramon Cernandes,"Buenos Aires, Argentinien",male,,,114.0,,,,,
473,Johnny Hot Body,"Philadelphia, Pennsylvania, USA",male,,178.0,105.0,1988-01-01,2001-01-01,,4.21,14.0
11546,Angel de Plata,"Jalisco, Mexiko",male,,,,1988-01-01,,,,
10343,Rey Fenix,"Mexico City, Distrito Federal, Mexiko",male,32.0,177.0,75.0,2005-04-19,,2287,9.31,474.0
9760,T-Money,"Cincinnati, Ohio, USA",male,,178.0,,,,,,
472,Robert Thompson,"San Jose, California, USA",male,,180.0,119.0,1991-01-01,,,,
2671,Jaime D,"Windsor, Ontario, Canada",female,,178.0,86.0,2003-01-01,2019-01-01,,1.36,39.0
316,Beau James,"Kingsport, Tennessee, USA",male,49.0,178.0,125.0,1988-10-28,,,0.0,1.0
18852,Axiom,"Madrid, Comunidad de Madrid, Spanien",male,26.0,173.0,70.0,2012-07-14,,1,8.3,120.0
19353,Rhio,"Preston, Lancashire, England, UK",female,27.0,,,2015-01-01,,,9.0,1.0
22686,Nao Ishikawa,"Hakusan, Ishikawa, Japan",female,29.0,158.0,56.0,2020-05-04,,,5.5,2.0
422,D-Lo Brown,"Burlington, New Jersey, USA",male,47.0,191.0,120.0,1994-02-01,,,6.38,240.0
6670,Puma King,Mexiko,male,33.0,175.0,90.0,2006-11-28,,,7.28,29.0
4696,Johnny Fabulous,"West Newbury, Massachusetts, USA",male,,,,,,,2.19,37.0
11749,MK McKinnan,"Walsall, England, UK",male,,,74.0,,,,5.71,7.0
8821,Ed Robinson,USA,male,,180.0,104.0,1988-01-01,,,,
192,Nova,"Toms River, New Jersey, USA",male,,180.0,98.0,1991-01-01,2022-12-03,,6.25,108.0
17,Wahoo McDaniel,"Bernice, Oklahoma, USA",male,,180.0,114.0,1961-01-01,1996-01-01,,7.29,24.0
16998,Krule,"Lyons, Georgia, USA",male,37.0,203.0,144.0,,,,7.42,12.0
2208,Destroyer,"Buffalo, New York, USA",male,,178.0,110.0,1954-10-15,1993-07-29,,9.63,43.0
6355,Carter Gray,"LaGrange, Indiana, USA",male,36.0,180.0,85.0,2002-01-01,,,6.86,14.0
21128,Lady Frost,"Pittsburgh, Pennsylvania, USA",female,38.0,,,2018-03-26,,,7.5,14.0
4931,Nygma,Mexiko,male,49.0,173.0,80.0,1992-06-01,,,,
6060,Da Mack,"Hamburg, Deutschland",male,36.0,182.0,84.0,2008-03-01,,,7.11,118.0
12758,Lost Boy Nero,"Salem, West Virginia, USA",male,,,,,,,,
6771,Joe Turco,"Catania, Sizilien, Italien",male,,,112.0,,,,,
4139,Lance von Erich,"Arlington, Texas, USA",male,,188.0,120.0,1984-01-01,,,3.0,3.0
509,Road Warrior Animal,"Philadelphia, Pennsylvania, USA",male,,185.0,130.0,1982-09-11,2008-01-01,,7.27,179.0
3937,Yuto Aijima,"Omuta, Fukuoka, Japan",male,,178.0,120.0,1995-11-24,2021-12-08,,4.0,1.0
21983,Izzy McQueen,"Vancouver, British Columbia, Canada",female,,,54.0,2018-01-01,,,9.0,1.0
19813,Momo Tani,"Kyoto, Japan",female,31.0,162.0,48.0,2018-04-08,,1999,6.67,3.0
11968,Kim Nanpun,Korea,male,50.0,182.0,115.0,2001-01-01,,,,
17069,Rocko Shinoda,"Hawaii, USA",male,,,,,,,,
10235,Frank Savage,"Oklahoma, USA",male,,190.0,120.0,,,,,
11977,Back Abyss Jr.,"Mexicali, Baja California, Mexiko",male,42.0,168.0,98.0,1999-10-22,,,,
17041,Keita Murray,"Scranton, Pennsylvania, USA",male,,175.0,85.0,2014-04-01,,,8.0,1.0
7062,Argos,"Mexico City, Distrito Federal, Mexiko",male,37.0,173.0,86.0,2002-01-01,,,6.0,6.0
22290,Masha Slamovich,"Moskau, Russland",female,25.0,160.0,62.0,2016-05-21,,5,8.5,62.0
15480,Chris Sullivan,"Honolulu, Hawaii, USA",male,,,104.0,,,,,
26496,Yuki Kanzaki,"Sapporo, Hokkaido, Japan",male,27.0,166.0,70.0,2016-06-23,,,7.0,1.0
4836,Ari Daivari,"Plymouth, Minnesota, USA",male,34.0,178.0,87.0,2006-09-26,,2287,5.74,132.0
8859,Brian Jones,"Charleston, West Virginia, USA",male,,167.0,86.0,1996-08-01,,,,
8806,Steve Rivers,"Calgary, Alberta, Canada",male,50.0,178.0,109.0,1991-07-01,,,8.0,1.0
496,Triple H,"Nashua, New Hampshire, USA",male,53.0,193.0,116.0,1992-03-01,2022-03-25,1,8.54,1426.0
9917,Alba Fyre,"Glasgow, Scotland, UK",female,30.0,173.0,51.0,2009-05-30,,1,8.55,208.0
3150,Tony Rumble,"Boston, Massachusetts, USA",male,,195.0,113.0,1984-01-01,1999-11-13,,5.0,1.0
3339,Chessman,"Villa Nicolas Romero, Estado de Mexico, Mexiko",male,48.0,183.0,105.0,1996-07-03,,122,7.44,25.0
15273,Ladybeard,Australien,male,40.0,182.0,88.0,2009-01-01,,,,
9481,Lady Rabbit,Mexiko,female,49.0,,,1996-01-01,,,,
20433,Misa Matsui,"Kawasaki, Kanagawa, Japan",female,23.0,157.0,,2018-11-15,,1780,7.67,3.0
16825,Zafiro,"Ciudad Juarez, Chihuahua, Mexiko",female,32.0,168.0,75.0,2008-10-10,,,,
6719,Molly McShane,"Virginia, USA",female,,164.0,59.0,1990-01-01,,,,
20695,Lori Weathers,"Las Vegas, Nevada, USA",female,,,,1986-01-01,,,,
25971,Jake Dumas,"Franklin, Indiana, USA",male,29.0,,,2021-01-01,,9,,
132,Vader,"Lynwood, California, USA",male,,190.0,170.0,1985-01-01,2017-01-01,,8.97,500.0
4878,Bobby Moore,"Acworth, Georgia, USA",male,38.0,180.0,92.0,,,,,
541,Mitsuharu Misawa,"Yubari, Hokkaido, Japan",male,,185.0,110.0,1981-08-21,2009-06-13,,9.73,581.0
16166,Boar,"Hampton, Virginia, USA",male,,193.0,125.0,2013-01-01,,,6.0,7.0
805,Scorpio Jr.,"Mexico City, Distrito Federal, Mexiko",male,56.0,174.0,98.0,1985-08-30,,,,
26325,Ryu Fuda,"Kakuda, Miyagi, Japan",male,21.0,173.0,80.0,2021-11-27,,96,,
175,Miracle Man,"Maebashi, Gunma, Japan",male,55.0,170.0,90.0,1993-02-13,,,4.5,4.0
24549,Tony D'Angelo,"Oak Park, Illinois, USA",male,28.0,183.0,89.0,2021-10-05,,1,6.34,50.0
767,Ryusuke Taguchi,"Iwanuma, Miyagi, Japan",male,44.0,180.0,91.0,2002-11-22,,7,7.41,227.0
11898,Nikki Addams,"New York City, New York, USA",female,35.0,164.0,64.0,,,,,
7246,Tinieblas,"Mexico City, Distrito Federal, Mexiko",male,,186.0,115.0,1971-08-20,,,8.33,3.0
19742,Himeka Arita,"Iwate, Japan",female,,172.0,65.0,2017-12-24,2023-05-14,,7.44,87.0
2451,Jerry Flynn,"Tampa, Florida, USA",male,,194.0,114.0,1989-01-01,2001-01-01,,3.2,41.0
5193,RYUKYU-DOG Dingo,"Canberra, Australian Capital Territory, Australia",male,47.0,168.0,75.0,1996-05-24,,1228,4.0,2.0
17169,Ashley Vox,"Providence, Rhode Island, USA",female,,160.0,52.0,2014-01-01,,,7.33,3.0
953,Al Costello,"Lingua Salina, Italien",male,,176.0,108.0,1938-01-01,1989-12-01,,10.0,1.0
7542,Sunny War Cloud,"Jonquière, Quebec, Canada",male,,178.0,106.0,1984-01-01,2018-01-01,,6.0,1.0
2243,Matt Menard,"Montreal, Quebec, Canada",male,39.0,178.0,92.0,2002-01-01,,2287,6.39,92.0
5651,Truitt Fields,"Dacula, Georgia, USA",male,,180.0,109.0,,,,,
537,Steve Blackman,"Annville, Pennsylvania, USA",male,,188.0,111.0,1986-08-01,2001-01-01,,5.87,158.0
7689,Bronce,Mexiko,male,,,,,,,,
11649,Erik Lockhart,"Iowa City, Iowa, USA",male,,184.0,,2007-05-19,,,,
21860,Von Wagner,"Osseo, Minnesota, USA",male,29.0,196.0,116.0,2019-05-03,,1,3.58,64.0
4551,Daisaku Shimoda,"Tokyo, Japan",male,45.0,182.0,102.0,1998-12-16,,2165,8.0,1.0
2057,Tommy Diablo,"San Juan, Puerto Rico, USA",male,,175.0,91.0,2000-01-01,,52,,
4370,Flex,"Union City, Tennessee, USA",male,,185.0,,1998-01-01,,,,
4228,Katsumi Usuda,"Hachioji, Tokyo, Japan",male,,175.0,90.0,1993-10-29,2015-10-28,,6.43,7.0
3740,Sam DeCero,"Chicago, Illinois, USA",male,,195.0,134.0,1981-01-01,1987-01-01,,,
21999,Roxanne Perez,"Laredo, Texas, USA",female,21.0,155.0,,2016-04-08,,1,7.68,95.0
4722,Joel Redman,"Exeter, Devon, England, UK",male,36.0,185.0,99.0,,,,7.13,53.0
21012,Kamik-C,Mexiko,male,,162.0,,2013-06-20,,,,
1161,Beth Phoenix,"Elmira, New York, USA",female,42.0,170.0,70.0,2001-05-01,2012-10-29,1,8.49,466.0
84,Ultimate Warrior,"Crawfordsville, Indiana, USA",male,,191.0,125.0,1985-01-01,2008-06-25,,4.51,546.0
2740,Bob Langevin,"Magog, Quebec, Canada",male,,180.0,126.0,1932-01-01,,,9.0,2.0
11896,Natsumi Sumikawa,"Amagasaki, Hyogo, Japan",female,34.0,158.0,50.0,2012-01-22,2015-02-01,1780,6.33,3.0
4226,Greatest/Giacomo Giglio,"Mailand, Italien",male,40.0,170.0,72.0,2001-01-01,,,6.0,2.0
2743,Paul Tracey,"Bray, Co. Wicklow, Ireland",male,43.0,188.0,100.0,1999-01-01,,,8.0,35.0
21965,Kevin Ryan,"Piedmont, Alabama, USA",male,23.0,,,2018-01-01,,,,
11909,Arik Royal,"Moreno Valley, California, USA",male,,,120.0,2006-01-01,,,8.0,3.0
7878,Matt Boyce,"Burns, Tennessee, USA",male,,183.0,82.0,,,,,
1406,Ben Jordan,"Nashville, Tennessee, USA",male,,183.0,107.0,,,,3.0,2.0
23824,Havok,"New York City, New York, USA",male,,185.0,123.0,1997-01-01,2015-01-01,,,
1928,Killer Kyle,"Morristown, Tennessee, USA",male,,188.0,137.0,1988-05-28,2003-01-01,,4.0,1.0
750,Barbara Bush,"New York, USA",female,,175.0,67.0,1998-01-01,2003-06-01,,3.06,17.0
9976,Rip Fowler,"Liverpool, Merseyside, England, UK",male,32.0,190.0,100.0,2009-01-01,,1,7.96,97.0
11428,Mike Stallings,"Atlanta, Georgia, USA",male,,185.0,108.0,1966-01-01,,,,
2365,Andrew Alexander,"Dalton, Georgia, USA",male,,183.0,77.0,2001-01-01,,,,
16913,Gene Murphy,"Sydney, New South Wales, Australia",male,,,,1952-01-01,,,,
1414,Villano IV,"Mexico City, Distrito Federal, Mexiko",male,58.0,175.0,85.0,1979-01-01,,,7.29,17.0
19122,Omari,"Birmingham, West Midlands, England, UK",male,,194.0,,,2021-08-19,,,
1088,Malice,"Ocean Grove, New Jersey, USA",male,,203.0,146.0,1994-01-01,2003-12-05,,4.57,54.0
15583,Tom Thumb,"London, England, UK",male,,117.0,48.0,,1981-01-01,,,
123,Adam Jacobs,"Scottsboro, Alabama, USA",male,,173.0,77.0,1996-06-01,,,2.0,2.0
25107,Tyson Maeguchi,"Tokyo, Japan",male,36.0,168.0,61.0,2017-12-30,,,7.0,1.0
13747,Trent Seven,"Wolverhampton, West Midlands, England, UK",male,41.0,178.0,95.0,2009-01-01,,,7.91,135.0
1319,Bionic J,"San Francisco, California, USA",female,,163.0,75.0,1995-10-30,2003-04-01,,6.0,1.0
16586,Danger Dean,"Colorado Springs, Colorado, USA",male,,175.0,82.0,2009-09-01,,,,
3897,Takaku Fuke,"Sakai, Osaka, Japan",male,54.0,180.0,80.0,1990-08-13,,,4.86,7.0
6159,Justin Dredd,"West Bend, Wisconsin, USA",male,39.0,185.0,84.0,,,,,
15198,Universo 2000 Jr.,"Lagos de Moreno, Jalisco, Mexiko",male,,,,,,,4.0,1.0
15590,Blanco Loco,"Tampa, Florida, USA",male,36.0,178.0,84.0,,,,,
184,Scotty Charisma,"Sloatsburg, New York, USA",male,,183.0,93.0,2001-06-09,2013-01-01,,,
18913,Jimmy Lloyd,"New Jersey, USA",male,24.0,178.0,100.0,2014-05-17,,,6.76,41.0
14663,Rebel,"Owasso, Oklahoma, USA",female,44.0,178.0,,2014-01-01,,2287,4.01,83.0
16794,Joey Jackson,"Church Point, Louisiana, USA",male,,,105.0,,,,,
4978,Zuleyma,"Mexico City, Distrito Federal, Mexiko",female,,164.0,65.0,1979-03-11,1997-01-01,,,
3532,Super Comando,"Ciudad Nezahualcoyotl, Estado de Mexico, Mexiko",male,42.0,168.0,75.0,2001-10-13,,,6.5,2.0
844,Scott Steiner,"Detroit, Michigan, USA",male,60.0,185.0,120.0,1986-01-01,,,6.42,519.0
13744,Alex Avgerinos,"Belleville, New Jersey, USA",male,,185.0,93.0,2009-01-01,2015-01-01,,,
5385,Bombero Infernal,"Mexico City, Distrito Federal, Mexiko",male,50.0,173.0,87.0,1988-07-24,,77,,
9139,CJ Esparza,"Normal, Illinois, USA",male,35.0,167.0,,,,,,
1288,Ben Bassarab,"Calgary, Alberta, Canada",male,,178.0,103.0,1983-01-01,1992-01-01,,7.0,1.0
3144,Dave Vicious,USA,male,,188.0,124.0,1990-01-01,2001-01-01,,,
19797,Natsumi,"Mexico City, Distrito Federal, Mexiko",female,20.0,154.0,52.0,2018-03-28,,,6.0,1.0
1984,Black Buffalo,"Tottori, Japan",male,49.0,176.0,92.0,1993-08-02,,81,7.31,13.0
1647,Raymond Rougeau,"Montreal, Quebec, Canada",male,,180.0,104.0,1971-01-01,2003-01-01,,6.07,41.0
2825,Chance Prophet,"Logan, West Virginia, USA",male,43.0,190.0,103.0,1999-01-01,,,8.0,1.0
20195,Alex Weir,"Lapeer, Michigan, USA",male,,,,2016-01-01,,,,
21595,Samurai Warrior,"Philadelphia, Pennsylvania, USA",male,,194.0,120.0,,,,,
3719,Swoll,"New Orleans, Louisiana, USA",male,,193.0,113.0,1991-05-03,1999-07-17,,1.55,11.0
2792,Amber O'Neal,"Roanoke Rapids, North Carolina, USA",female,49.0,173.0,64.0,1999-07-01,,,5.8,25.0
5096,SANADA,"Niigata, Japan",male,35.0,182.0,100.0,2007-03-13,,7,7.69,362.0
26328,Yuma Anzai,"Annaka, Gunma, Japan",male,24.0,188.0,105.0,2022-09-18,,6,7.75,4.0
5137,Junior,"Anaheim, California, USA",male,,171.0,,,2008-01-01,,,
7129,Sepulturero,Mexiko,male,47.0,175.0,100.0,1992-12-05,,,,
9369,Andrea,"Ruskin, Florida, USA",female,,185.0,86.0,2007-01-01,2018-01-01,,4.25,20.0
24057,EJ Nduka,"Dallas, Texas, USA",male,34.0,203.0,129.0,2020-02-29,,,7.17,6.0
10487,Victor Mercado,"Rio Grande, Puerto Rico, USA",male,,,104.0,,,,,
7967,John Chrystal,"Glen Burnie, Maryland, USA",male,,175.0,100.0,,2002-01-01,,,
9999,Dance Boy,"Santiago de Queretaro, Queretaro, Mexiko",male,33.0,180.0,108.0,2001-04-30,,,,
11847,Clayton Thomson,"Glasgow, Scotland, UK",male,,180.0,102.0,,,,,
2049,Luke Gallows,"Cumberland, Maryland, USA",male,39.0,203.0,132.0,2003-01-01,,1,5.11,525.0
6215,Alex Reynolds,"Southampton, New York, USA",male,35.0,178.0,89.0,2007-01-27,,2287,6.67,116.0
21323,Dragon Dia,"Suzuka, Nagano, Japan",male,24.0,168.0,70.0,2018-11-06,,96,7.89,18.0
504,Hulk Hogan,"Augusta, Georgia, USA",male,,193.0,125.0,1977-08-09,2012-01-27,,7.01,1067.0
23302,Davey Bang,"Chicago, Illinois, USA",male,,,,2019-01-01,,,,
9335,Konnan Big,"Monterrey, Nuevo Leon, Mexiko",male,,185.0,,2004-01-01,2016-01-01,,4.0,1.0
25338,John Savage,"Charlotte, North Carolina, USA",male,,,102.0,,,,,
21489,Charlie Tiger,"Philadelphia, Pennsylvania, USA",male,,,,2016-01-01,,,6.0,1.0
23593,Taryn From Accounting,"Edson, Alberta, Canada",female,38.0,,,2019-01-01,,,,
14702,Masayuki Mitomi,"Tokyo, Japan",male,33.0,170.0,83.0,2013-07-28,,2698,,
5499,Al Barone,"Toronto, Ontario, Canada",male,,190.0,128.0,1999-01-01,2009-01-01,,,
3562,Krusher Kong,"Dallas, Texas, USA",male,53.0,195.0,206.0,1989-01-01,,,2.5,4.0
14418,Angelito,"Coatzacoalcos, Veracruz, Mexiko",male,27.0,155.0,55.0,,,,6.0,1.0
976,John Kronus,"Everett, Massachusetts, USA",male,,191.0,116.0,1989-01-01,2002-01-01,,6.88,52.0
18576,Caveman Ugg,"Sydney, New South Wales, Australien",male,,185.0,115.0,2007-01-01,,,7.71,7.0
24857,Ric Caurdiea,"Detroit, Michigan, USA",male,36.0,,136.0,2012-02-19,,,,
6075,Debbie Johnson,"Fairdale, Kentucky, USA",female,,170.0,,,,,,
9434,Riho,"Shinagawa, Tokyo, Japan",female,26.0,156.0,45.0,2006-05-29,,2287,7.5,245.0
16081,Tony Morelli,USA,male,,,,,,,,
5583,Eddie Dennis,"Swansea, Wales, UK",male,37.0,198.0,99.0,2008-01-01,2023-03-26,1,6.08,53.0
1770,Francisco Ciatso,"Oyster Bay, New York, USA",male,48.0,178.0,101.0,1996-01-01,,,0.0,1.0
7257,Gus De La Vega,"Elizabeth, New Jersey, USA",male,38.0,170.0,80.0,2006-01-01,,,,
6376,Judy Grable,"Miami, Florida, USA",female,,163.0,59.0,1954-01-01,,,10.0,1.0
7617,Adrien Baillargeon,"Saint-Magloire-de-Bellechasse, Quebec, Canada",male,,198.0,104.0,1949-01-01,1965-01-01,,,
10999,John Paul,"Minneapolis, Minnesota, USA",male,,,105.0,,,,,
443,Lizmark Jr.,"Acapulco, Guerrero, Mexiko",male,50.0,189.0,119.0,1991-07-01,,,6.15,20.0
9250,JD Griffey,"Dallas, Texas, USA",male,,192.0,,,,,7.0,2.0
18910,Chojin Yusha G Valion,"Tokyo, Japan",male,46.0,,,,,137,,
1757,Desiree Petersen,"Kopenhagen, Dänemark",female,,175.0,75.0,1983-01-01,2009-01-01,,7.0,1.0
20929,Steve Pena,"New York City, New York, USA",male,34.0,,,,,,,
11815,Nino de la Calle,Mexiko,male,,,,1996-01-01,,,,
6155,Kento Miyahara,"Fukuoka, Japan",male,34.0,186.0,102.0,2008-02-11,,6,9.36,210.0
1933,Cedric Crain,"West Monroe, Louisiana, USA",male,,190.0,130.0,,,,,
5650,Eve Torres,"Los Angeles, California, USA",female,,173.0,61.0,2007-01-01,2013-01-01,,6.22,193.0
2884,Veneno,"Panama City, Panama",male,52.0,182.0,90.0,1993-04-30,,,,
17481,Boris Korchenko,"Tampa, Florida, USA",male,,193.0,145.0,1981-01-01,,,,
3211,Larry Chene,"Detroit, Michigan, USA",male,,178.0,102.0,1949-01-01,1964-10-02,,,
24041,Steve Sanders,"Philadelphia, Pennsylvania, USA",male,,183.0,77.0,2014-01-01,,,,
6765,Ferrari,"Tampa, Florida, USA",female,,163.0,,2005-03-18,2019-01-01,,,
11510,Ken Kerbis,"New York City, New York, USA",male,,180.0,80.0,2008-11-05,,,4.0,1.0
22673,Eurasian Dragon,Singapur,male,35.0,179.0,98.0,2012-10-04,,3387,6.5,2.0
919,Nick Gage,"Salt Lake City, Utah, USA",male,42.0,178.0,91.0,1998-01-01,,710,6.52,166.0
7083,Trauma II,"Mexico City, Distrito Federal, Mexiko",male,40.0,175.0,70.0,2002-06-13,,,9.0,2.0
7926,Ken Lucas,"Mesa, Arizona, USA",male,,182.0,113.0,1960-01-01,1985-01-01,,,
6177,Zoey Skye,"Lordstown, Ohio, USA",female,35.0,153.0,45.0,2007-01-01,,,7.36,14.0
1499,Kevin Owens,"Saint-Jean-sur-Richelieu, Quebec, Canada",male,39.0,180.0,120.0,2000-05-07,,1,9.2,1080.0
1449,Bob Roop,"Blacksburg, Virginia, USA",male,,188.0,110.0,1969-01-01,1987-01-01,,6.17,6.0
6311,Reggie Parks,"Edmonton, Alberta, Canada",male,,188.0,102.0,1955-12-26,1982-01-01,,8.0,3.0
10145,Kodama,"New York, USA",male,40.0,170.0,84.0,2010-01-01,,,5.5,10.0
11351,Jack Pesek,"Ravenna, Nebraska, USA",male,,194.0,114.0,1948-01-01,,,,
307,J-Rocc,"Cleveland, Ohio, USA",male,45.0,183.0,112.0,1998-01-01,,,4.0,4.0
4389,Crusher Verdu,"Barcelona, Spanien",male,,,,,,,3.0,1.0
1426,Greg Gagne,"Robbinsdale, Minnesota, USA",male,,185.0,100.0,1973-04-15,1991-06-01,,5.33,21.0
14051,Shane Rich,"St. Louis, Missouri, USA",male,,183.0,93.0,,,,,
12707,Impulso,"Mexico City, Distrito Federal, Mexiko",male,39.0,,,2003-10-02,,,8.0,1.0
954,Maniaco,"San Luis Potosi, Mexiko",male,57.0,175.0,88.0,1989-04-20,,,,
621,Shinya Hashimoto,"Toki, Gifu, Japan",male,,183.0,135.0,1984-09-01,2004-08-31,,9.3,133.0
18260,Raquel Rodriguez,"La Feria, Texas, USA",female,32.0,183.0,80.0,2014-09-01,,1,6.01,160.0
4137,Ron Powers,"St. Louis, Missouri, USA",male,,195.0,128.0,1986-01-01,2017-01-21,,,
7346,Karol Kalmikoff,"Holyoke, Massachusetts, USA",male,,,,,1964-09-12,,,
561,MVP,"Miami, Florida, USA",male,49.0,180.0,114.0,1999-06-29,,1,7.72,762.0
8458,Jimmy Meadows,"West Humberstone, Leicester, England, UK",male,29.0,173.0,72.0,2008-01-01,,,6.0,1.0
17454,Kyle Ashmore,"London, England, UK",male,,,,,,,6.0,1.0
16701,Kyu Mogami,"Tozawa, Yamagata, Japan",male,31.0,174.0,83.0,2015-09-06,,137,,
3513,Peaches,"Philadelphia, Pennsylvania, USA",female,,,54.0,,,,,
20615,JDX,"Chicago, Illinois, USA",male,,183.0,98.0,2017-01-01,,,,
25006,Eel O'Neal,"Baltimore, Maryland, USA",male,,,,2017-01-01,,,,
8273,Black Man,"Guadalajara, Jalisco, Mexiko",male,,168.0,86.0,1965-01-01,1994-01-01,,9.0,1.0
5364,Super Astro,"Baja California, Mexiko",male,61.0,160.0,87.0,,,,10.0,1.0
17608,Vaquero Jr.,"Guadalajara, Jalisco, Mexiko",male,34.0,,,,,,,
7892,Ryuichi Kawakami,"Fujisawa, Kanagawa, Japan",male,34.0,180.0,100.0,2008-12-04,,2965,6.91,22.0
896,Justin Credible,"Waterbury, Connecticut, USA",male,49.0,183.0,109.0,1992-10-16,,,5.57,167.0
7939,Strong Man,"San Francisco, California, USA",male,,183.0,137.0,2003-01-01,2016-01-01,,3.24,21.0
12492,John Skyler,"Blythewood, South Carolina, USA",male,35.0,172.0,97.0,2008-07-06,,5,8.05,19.0
21346,Anna Diaz,"Miami, Florida, USA",female,22.0,,,2016-01-01,,,,
569,Sonjay Dutt,"Washington, District Of Columbia, USA",male,41.0,173.0,88.0,2000-01-01,2017-12-28,2287,6.25,241.0
7350,Jey Uso,"San Francisco, California, USA",male,37.0,188.0,109.0,,,1,7.12,304.0
13782,Scott Sandlin,"Seymour, Indiana, USA",male,,,99.0,,,,,
10138,Francisco Flores,Mexiko,male,,177.0,74.0,,,,,
5240,Rui Hiugaji,"Sapporo, Hokkaido, Japan",male,35.0,173.0,83.0,2007-06-16,,82,5.5,2.0
841,Chance Beckett,"Kelowna, British Columbia, Canada",male,,173.0,94.0,1996-01-01,2013-01-01,,,
15980,Pocahontas,"Wyoming, USA",female,,165.0,,,,,,
12766,Josh Bodom,"Bournemouth, England, UK",male,,180.0,82.0,2011-01-01,2019-01-01,,5.52,23.0
151,Johnny Jeter,"San Diego, California, USA",male,,183.0,99.0,2000-01-01,2019-01-01,,5.76,50.0
6179,Jerry Oates,"Columbus, Georgia, USA",male,,192.0,115.0,1970-01-01,2005-01-01,,,
12093,Mike Sandow,"Brüssel, Belgien",male,,182.0,107.0,,,,,
18892,Parrow,"Troy, New York, USA",male,41.0,194.0,133.0,2009-01-01,,,5.63,8.0
19777,Monte LaDue,USA,male,,,,,,,,
