id,username,handle,date,text,replies,retweets,likes,bookmarks,views
1688727326161248256,WWE,@WWE,2023-08-08T01:42:24.000Z,"Don't be a lemon, 
@ZoeyStarkWWE
!

#WWERaw",68,301,1792,15,205820
1688725944075223040,WWE,@WWE,2023-08-08T01:36:54.000Z,"Nothing's gonna stop 
@BeckyLynchWWE
 in the middle of this match. You're gonna — LEMON TREE?!

#WWERaw",90,585,4359,69,296977
1688724687323320320,WWE,@WWE,2023-08-08T01:31:55.000Z,#WWERaw is LEMONADE ,222,1575,21233,122,653722
1688724564698681349,WWE,@WWE,2023-08-08T01:31:25.000Z,"What have we here? 

#WWERaw",161,864,6019,214,454452
1688722299069800448,WWE,@WWE,2023-08-08T01:22:25.000Z,"Just days after beating 
@RondaRousey
 at #SummerSlam, 
@QoSBaszler
 wants ANOTHER fight on #WWERaw!",123,539,3325,47,287962
1688720268246536192,WWE,@WWE,2023-08-08T01:14:21.000Z,"He deserved that one!

#WWERaw",104,515,3981,115,346456
1688714837180686338,WWE,@WWE,2023-08-08T00:52:46.000Z,"With 
@BRONSONISHERE
 AND 
@StuBennett
 on #WWERaw ... you know what that means!!",68,178,1361,8,260617
1688714589498712064,WWE,@WWE,2023-08-08T00:51:47.000Z,What's HE doing on #WWERaw?! ,158,644,4960,118,445102
1688713599043129344,WWE,@WWE,2023-08-08T00:47:51.000Z,"THIS FRIDAY on #SmackDown 

Jimmy Uso returns to the Island of Relevancy to acknowledge the Tribal Chief 
@WWERomanReigns
!",754,1925,11690,133,1774407
1688712657488986113,WWE,@WWE,2023-08-08T00:44:06.000Z,"Will 
@CodyRhodes
 and 
@WWERollins
 be able to COEXIST tonight on #WWERaw?",117,586,3430,55,280192
1688711951818371073,WWE,@WWE,2023-08-08T00:41:18.000Z,"Way to go, 
@WWEGable
!

Following one of the biggest wins of his career on #WWERaw, the new number one contender for the #ICTitle celebrates with his son in a touching moment. ",213,1373,11092,117,510037
1688711019965689856,WWE,@WWE,2023-08-08T00:37:36.000Z,#WWERaw,78,191,1863,6,215734
1688710497330167808,WWE,@WWE,2023-08-08T00:35:31.000Z,"THIS MATCH IS INSANE!!!

#WWERaw",102,606,3914,51,305728
1688710110309126144,WWE,@WWE,2023-08-08T00:33:59.000Z,"TONIGHT on #WWERaw 

World Heavyweight Champion 
@WWERollins
 teams with 
@CodyRhodes
 and 
@SamiZayn
 to face The Judgment Day!",51,238,1217,10,167017
1688709550352846848,WWE,@WWE,2023-08-08T00:31:46.000Z,"It's back to normal for 
@SamanthatheBomb
 and 
@KingRicochet
 tonight on #WWERaw ... but what a wild several days it has been for the two! ",28,306,2002,19,200823
1688708786779832321,WWE,@WWE,2023-08-08T00:28:44.000Z,"Who are you pulling for in this Fatal 4-Way encounter for an #ICTitle opportunity?

#WWERaw",52,146,787,8,171249
1688708507405578242,WWE,@WWE,2023-08-08T00:27:37.000Z,"VERY COSMIC
SUCH BRO

#WWERaw",63,273,3284,25,297148
1688707344945795073,WWE,@WWE,2023-08-08T00:23:00.000Z,"Which one of these individuals will earn the right to challenge for the #ICTitle?

Find out TONIGHT on #WWERaw!",148,338,2404,17,261741
1688707002128617473,WWE,@WWE,2023-08-08T00:21:38.000Z,"We've got some ..... GOOD NEWS!

The first hour of #WWERaw is commercial-free which means even more 
@StuBennett
 & 
@MichaelCole
 tonight!!",99,552,6440,29,311355
1688706789326385152,WWE,@WWE,2023-08-08T00:20:47.000Z,"The Judgment Day wants a fight and 
@SamiZayn
 wants in!

#WWERaw",136,587,4186,48,303817
1688705867355398144,WWE,@WWE,2023-08-08T00:17:08.000Z,"Who would DARE interrupt these two?!

#WWERaw",131,669,6486,128,662469
1688705264948498432,WWE,@WWE,2023-08-08T00:14:44.000Z,"Looks like 
@CodyRhodes
 is met with a ghost from his past on #WWERaw!",105,693,6615,124,554172
1688703306611253248,WWE,@WWE,2023-08-08T00:06:57.000Z,They were BORN TO BE WILD at #SummerSlam!,44,606,5588,31,221167
1688701603048476673,WWE,@WWE,2023-08-08T00:00:11.000Z,"#WWERaw starts RIGHT NOW on 
@USANetwork
!",33,216,962,3,145009
1688701397955469312,Cody Rhodes,@CodyRhodes,2023-08-07T23:59:22.000Z,"I’m gonna’ start this dang show #WWERaw 
@USANetwork",122,507,4589,15,220492
1688692447012937728,WWE,@WWE,2023-08-07T23:23:48.000Z,"What will 
@BeckyLynchWWE
 have to say with a  in hand tonight on #WWERaw?

8/7c 
@USANetwork",146,538,4542,27,534268
1688692200689827840,WWE,@WWE,2023-08-07T23:22:49.000Z,"Following the events of #SummerSlam, what's on tap tonight on #WWERaw?

#WWENow",22,160,789,12,126922
1688671054573543424,Finn Bálor,@FinnBalor,2023-08-07T21:58:48.000Z,Sometimes a defeat is the secret ingredient for success,337,1086,14462,73,612831
1688684813388062720,WWE,@WWE,2023-08-07T22:53:28.000Z,#WWERaw predictions ,147,134,974,2,192383
1688676411442147328,Triple H,@TripleH,2023-08-07T22:20:05.000Z,"Say the word, 
@elonmusk
. I know a thing or two about making an X sign.",1059,8908,72868,698,7239694
1688641159478779904,WWE,@WWE,2023-08-07T20:00:00.000Z,"WWE Superstars 
@BaronCorbinWWE
, 
@ZoeyStarkWWE
 and former NCAA center 
@TheGiantOmos
 play a WWE-inspired game of H.O.R.S.E. at the practice facility for the NBA’s 
@DetroitPistons
 during #SummerSlam Weekend.",27,167,930,15,143177
1688638880289869824,Triple H,@TripleH,2023-08-07T19:50:57.000Z,"Biggest (EVER) Party of the Summer…

Incredibly proud of these new company records across the board.

Thank you to Detroit and to the 
@WWEUniverse
 across the globe who tuned in and made this year’s #SummerSlam a historic one.",403,1280,7360,71,587838
1688633609333149696,WWE NXT,@WWENXT,2023-08-07T19:30:00.000Z,"TOMORROW on #WWENXT 

 After calling her out on Social Media, 
@kelani_wwe
 gets her wish and will go one-on-one with 
@BDavenportWWE
 

 @ivynile_wwe
 will do battle with 
@kianajames_wwe
 

 8/7c on 
@USANetwork",36,307,1628,23,158660
1688626059418226690,WWE NXT,@WWENXT,2023-08-07T19:00:00.000Z,"TOMORROW on #WWENXT 

 
@DomMysterio35
 vs. 
@dragonlee95
 - North American Title Match with 
@reymysterio
 in Lee's corner
 Tyler Bate faces 
@NoamDar
 for Noam's ""Heritage Cup""
 
@AliWWE
 takes on 
@Axiom_WWE
 
 @bronbreakkerwwe
 battles 
@WWEVonWagner
 

 8/7c on 
@USANetwork",32,311,1418,10,145879
1688615760610914304,WWE,@WWE,2023-08-07T18:19:04.000Z,"""Dirty"" 
@DomMysterio35
 is already setting 
@tiktok_us
 on  
@RheaRipley_WWE
 

 dommysterio35 | TikTok",266,936,8028,274,1207655
1688558447187357697,WWE Network,@WWENetwork,2023-08-07T14:31:20.000Z,"NEVER SAW IT COMING!

 #WWERaw 8/7/17",44,313,1758,37,170863
1688610960653668353,WWE,@WWE,2023-08-07T18:00:00.000Z,".
@FinnBalor
, 
@ArcherOfInfamy
, WWE Women's World Champion 
@RheaRipley_WWE
, and NXT North American Champion ""Dirty"" 
@DomMysterio35
 have taken their talents down to #WWENXT where they have continued their dominant ways. 
 http://ms.spr.ly/60149HYm0",36,280,2358,20,199746
1688580762390466560,WWE NXT,@WWENXT,2023-08-07T16:00:00.000Z,"""Try being disrespected for six years!""

Talk your talk 
@AliWWE
  

#WWENXT",18,143,1033,7,121346
1688552584619888640,Corey Graves,@WWEGraves,2023-08-07T14:08:02.000Z,"He was the last man standing in the #SummerSlam Slim Jim Battle Royal and you can check out 
@RealLAKnight
 right now with 
@kev_egan
 and I on 
@AfterTheBellWWE
 !

LISTEN: https://podcasts.apple.com/us/podcast/wwe-after-the-bell-with-corey-graves/id1483233538?i=1000623415734…
WATCH: https://youtu.be/kjvNpg4U2H0?t=1091…",9,79,374,1,98029
1688538191031156737,WWE,@WWE,2023-08-07T13:10:50.000Z,"This past weekend's #SummerSlam was the most-watched and highest-grossing in WWE history, setting new records for viewership, gate, sponsorship and merchandise!",171,637,3167,27,421084
1688497712990224384,WWE,@WWE,2023-08-07T10:30:00.000Z,WWE hosted five Make-A-Wish kids and their families at SummerSlam in Detroit where they received an exclusive backstage tour and a meet-and-greet with Superstars before watching SummerSlam live at Ford Field.,30,190,1592,6,182497
1688407116069982208,WWE,@WWE,2023-08-07T04:30:00.000Z,Who had THE BEST Instagram photo of the week? ,35,125,1108,20,187442
1688333501982978048,Paul Heyman,@HeymanHustle,2023-08-06T23:37:29.000Z,"Thank you my #TribalChief
@WWERomanReigns",127,557,5377,39,314804
1688285781410918400,WWE,@WWE,2023-08-06T20:27:51.000Z,What do you think could happen on #WWERaw and #SmackDown this week following the events of #SummerSlam? ,268,246,1799,9,365519
1688282341607714816,Cody Rhodes,@CodyRhodes,2023-08-06T20:14:11.000Z,"Thank you Detroit 

…what next? 
@WWE",498,1494,16675,70,521908
1688276812692865024,WWE,@WWE,2023-08-06T19:52:13.000Z,"What was your favorite moment from #SummerSlam?

#WWENow",175,281,1974,23,238305
1688265370228948992,WWE,@WWE,2023-08-06T19:06:45.000Z,"WWE hosted five Make-A-Wish kids and their families at #SummerSlam in Detroit where they received an exclusive backstage tour and a meet-and-greet with Superstars before watching 
@SummerSlam
 live at 
@fordfield
.",36,346,2773,17,233948
1688264044782755840,Roman Reigns,@WWERomanReigns,2023-08-06T19:01:29.000Z,"Umbrella Service. 
And Still.
The Only Tribal Chief.",1403,3463,34046,195,2025461
1688255223926824960,WWE,@WWE,2023-08-06T18:26:26.000Z,YEAH!,55,301,5282,16,510615
1688031684837416961,RheaRipley_WWE,@RheaRipley_WWE,2023-08-06T03:38:10.000Z,Scruffy MAMI ,713,3156,42618,633,1011578
1688248572368519168,WWE NXT,@WWENXT,2023-08-06T18:00:00.000Z,".
@IkemenJiro_wwe
 had #Schism BIG MAD    

#WWENXT",15,141,1125,18,182144
1688248572376952833,WWE SummerSlam,@SummerSlam,2023-08-06T18:00:00.000Z,"WWE Superstars supported the Detroit community with 
@MakeAWish
, 
@SpecialOlympics
  @BGCA_Clubs
 and more!",4,115,531,8,107144
1688229152665600001,Bayley,@itsBayleyWWE,2023-08-06T16:42:50.000Z,When you know everyone is done for!!!! ,260,1207,16340,88,439153
1688219797069189122,RheaRipley_WWE,@RheaRipley_WWE,2023-08-06T16:05:39.000Z,"Our worlds a dumpster fire atm, but I’m thankful to always have my Latino Heat ",236,1420,16507,256,654809
1688218375099486208,WWE,@WWE,2023-08-06T16:00:00.000Z,Who snapped the most must-see Instagram photos of the week?  http://ms.spr.ly/60119H8pB,36,144,1144,20,157843
1688207105549897728,WWE SummerSlam,@SummerSlam,2023-08-06T15:15:13.000Z,"Purchase signed memorabilia from SummerSlam at the SummerSlam Superstore! Open today until 2pm in downtown Detroit, get your hands on exclusive items from the biggest event of the summer. https://bit.ly/3YcLhoi",9,109,483,4,121694
1688205366465572864,WWE,@WWE,2023-08-06T15:08:19.000Z,"What a night at #SummerSlam!

#WWETop10",47,285,1703,21,176684
1688196053764333570,WWE Network,@WWENetwork,2023-08-06T14:31:19.000Z,"The Kevin Owens Show had an unannounced guest literally crash the set on this day in 2018!
@FightOwensFight",11,187,1305,19,242245
1688191272127717376,WWE,@WWE,2023-08-06T14:12:19.000Z,"Let's talk #SummerSlam 

Match of the Night:
OMG Moment:
Best Entrance:
Biggest Feelgood Moment:
Coolest Look:
Greatest Performer:",1234,692,5262,68,1217655
1688188896532721664,WWE’s The Bump,@WWETheBump,2023-08-06T14:02:52.000Z,"We're talking all things #SummerSlam on 
@WWETheBump
!

Tune in NOW:",14,94,398,2,111401
1688173074783371264,WWE,@WWE,2023-08-06T13:00:00.000Z,".
@WWERomanReigns
 leaves #SummerSlam victorious following a shocking conclusion to #TribalCombat.

Results: http://ms.spr.ly/60169G4We",258,369,3416,22,281842
1688157977868435456,WWE,@WWE,2023-08-06T12:00:01.000Z,"In a wild turn of events, Ms. #MITB cashed in at #SummerSlam!

Results: http://ms.spr.ly/60119G4Sv",83,472,5979,31,317932
1688142875836428289,WWE,@WWE,2023-08-06T11:00:00.000Z,"The #WorldTitle remains with 
@WWERollins
 following a hard-fought match with 
@FinnBalor
 at #SummerSlam! 

Results: http://ms.spr.ly/60149G4Wa",72,226,2202,10,203742
1688127778275692544,WWE,@WWE,2023-08-06T10:00:00.000Z,".
@Gunther_AUT
 retains against 
@DMcIntyreWWE
, continuing his #ICTitle reign! #SummerSlam 

Results: http://ms.spr.ly/60159G4mh",62,163,1285,7,189836
1688112679922139136,WWE,@WWE,2023-08-06T09:00:01.000Z,"Former friends 
@RondaRousey
 and 
@QoSBaszler
 battle in an MMA Rules Match at #SummerSlam.

Results: http://ms.spr.ly/60119G4mb",77,182,1659,16,231827
1688097576862539776,WWE,@WWE,2023-08-06T08:00:00.000Z,".
@RealLAKnight
 won the #SummerSlam Battle Royal presented by 
@SlimJim
. 

Results: http://ms.spr.ly/60119G4l7",43,162,1640,5,198949
1688082477997338624,WWE,@WWE,2023-08-06T07:00:00.000Z,".
@CodyRhodes
 was determined to beat 
@BrockLesnar
, and he made it happen! #SummerSlam

Results: http://ms.spr.ly/60179G4lt",73,265,2178,14,222813
1688072462750150656,WWE,@WWE,2023-08-06T06:20:12.000Z,".
@LoganPaul
 leaves #SummerSlam victorious, ending his dispute with 
@KingRicochet
!

Results: http://ms.spr.ly/60189G4YA",48,214,1720,9,240472
1688060119265734657,WWE SummerSlam,@SummerSlam,2023-08-06T05:31:09.000Z,"EXCLUSIVE: 
@DMcIntyreWWE
 is feeling some type of way after challenging #ICChampion 
@Gunther_AUT
 at #SummerSlam...",80,318,2106,37,317991
1688039258798329856,Bayley,@itsBayleyWWE,2023-08-06T04:08:16.000Z,I BELIEVE IN MAGIC!!! #SummerSlam,305,2602,22367,253,636171
1688058118461136896,WWE,@WWE,2023-08-06T05:23:12.000Z,"How is 
@TripleH
 feeling about 
@FinnBalor
 and The Judgment Day? ",75,327,2337,60,308630
1688057921332989952,WWE SummerSlam,@SummerSlam,2023-08-06T05:22:25.000Z,"EXCLUSIVE: 
@RealLAKnight
 made good on his promise of winning the #SummerSlam Battle Royal presented by 
@SlimJim
, and he’s happy to have done it in front of 50,000+ members of the 
@WWEUniverse
!",54,442,2875,55,288992
1688038543904436224,IYO SKY,@Iyo_SkyWWE,2023-08-06T04:05:25.000Z,"Life is spectacular!!!!

#SummerSlam #DamageCTRL",985,6101,46505,425,1271585
1688053680791068672,WWE,@WWE,2023-08-06T05:05:34.000Z,"You need to hear why 
@HeymanHustle
 feels that 
@WWERomanReigns
 is in his entirely own genre.

#SummerSlam",108,458,2618,70,316629
1688052092483551232,WWE,@WWE,2023-08-06T04:59:15.000Z,"""I'm just getting started here!""
@RealLAKnight",57,561,4466,69,330278
1688050533662146560,WWE,@WWE,2023-08-06T04:53:04.000Z,"Strap the rocket onto 
@RealLAKnight
! 

The winner of the 
@SlimJim
 #SummerSlam Battle Royal is delivering the awesomeness.",53,422,2758,44,287059
1688049494179332100,WWE,@WWE,2023-08-06T04:48:56.000Z,What a night for Damage CTRL at #SummerSlam!,53,575,3840,73,329699
1688048535332143104,WWE,@WWE,2023-08-06T04:45:07.000Z,"""I think I've found my final form."" - 
@CodyRhodes
#SummerSlam",57,386,2333,48,289257
1688046229039554560,WWE,@WWE,2023-08-06T04:35:58.000Z,"An emotional 
@CodyRhodes
 reflects on what family means to him.

#SummerSlam",42,379,2060,37,277230
1688044515028811776,WWE,@WWE,2023-08-06T04:29:09.000Z,"After defeating 
@BrockLesnar
 at #SummerSlam, 
@CodyRhodes
 takes a moment to enjoy the delicious flavors of 
@c4energy
 at the 
@SummerSlam
 Post-Show Press Conference.",62,413,2291,46,321512
1688043518810279936,WWE,@WWE,2023-08-06T04:25:11.000Z,We are live with the #SummerSlam Post-Show Press Conference!,46,152,753,9,247586
1688043481581694976,WWE,@WWE,2023-08-06T04:25:02.000Z,,1613,2718,25790,212,1713681
1688042278504329216,WWE,@WWE,2023-08-06T04:20:16.000Z,#SummerSlam reactions ,1553,362,2796,17,631914
1688041498720284672,WWEShop.com,@WWEShop,2023-08-06T04:17:10.000Z,"And Still... The Tribal Chief! Acknowledge Roman Reigns victory with this official winner's tee at #WWEShop! Link in our story. #SummerSlam #WWE

: https://bit.ly/45gjJAB",177,577,2867,25,309138
1688041824340828160,WWE,@WWE,2023-08-06T04:18:27.000Z,"ROMAN REIGNS SUPREME AS TRIBAL CHIEF!
@WWERomanReigns
 remains Undisputed WWE Universal Champion at #SummerSlam.
@HeymanHustle",910,2015,9877,143,766013
1688041401592770560,WWE,@WWE,2023-08-06T04:16:47.000Z,"#AndStill Undisputed WWE Undisputed Champion 
#AndStill Your Tribal Chief
@WWERomanReigns
 walks out of #SummerSlam victorious following a shocking conclusion to #TribalCombat.",3054,4449,23687,127,1868252
1688039426440450049,WWE,@WWE,2023-08-06T04:08:56.000Z,"THROUGH THE BARRICADE!!!

#TribalCombat #SummerSlam",130,737,4334,62,432469
1688038795545878528,WWE,@WWE,2023-08-06T04:06:25.000Z,"SPEAR! SPEAR! SPEAR!

#TribalCombat #SummerSlam",95,835,5162,59,469540
1688037861147217920,WWE,@WWE,2023-08-06T04:02:42.000Z,"Jey 
@WWEUsos
 is absolutely PUNISHING 
@WWERomanReigns
 in #TribalCombat at #SummerSlam!",82,627,3028,49,329354
1688037207666257920,WWE,@WWE,2023-08-06T04:00:07.000Z,"THROUGH THE TABLE!!!

#TribalCombat #SummerSlam",81,700,3626,44,374749
1688033605165940738,WWE,@WWE,2023-08-06T03:45:48.000Z,"What is going through the mind of 
@WWERomanReigns
 in #TribalCombat at #SummerSlam right now?",127,555,2960,38,356029
1688033360424173568,WWE,@WWE,2023-08-06T03:44:49.000Z,#TribalCombat ,53,299,1656,11,261361
1688032198199259137,WWE,@WWE,2023-08-06T03:40:12.000Z,"""If you beat me, I will give this to you.""
@WWERomanReigns
 has a shocking message for Jey 
@WWEUsos
 right before #TribalCombat begins at #SummerSlam!",76,728,3775,63,364640
1688030535635939328,WWE,@WWE,2023-08-06T03:33:36.000Z,"""#SummerSlam ..... ACKNOWLEDGE ME!""
@WWERomanReigns
 #TribalCombat",155,1010,4637,58,395265
1688030387002355714,WWE,@WWE,2023-08-06T03:33:01.000Z,"The Tribal Chief 
@WWERomanReigns
 has arrived for #TribalCombat at #SummerSlam!
@HeymanHustle",63,714,3071,46,319674
1688029851658207232,WWE,@WWE,2023-08-06T03:30:53.000Z,"Jey 
@WWEUsos
 has arrived for TRIBAL COMBAT at #SummerSlam!",101,818,4179,68,378478
1688027331443503104,WWE,@WWE,2023-08-06T03:20:52.000Z,Who's ready for TRIBAL COMBAT at #SummerSlam?! HERE WE GO!,224,458,2105,14,307685
1688026590456745984,WWE,@WWE,2023-08-06T03:17:55.000Z,"#SummerSlam 2022  #SummerSlam 2023

Mission accomplished. ",254,4346,26584,282,950908
1688025846353739776,WWE,@WWE,2023-08-06T03:14:58.000Z,"IYO SKY DID IT!

#AndNew WWE Women's Champion ... 
@Iyo_SkyWWE
!

#SummerSlam",1105,7035,42092,261,1403388
1688025420678012929,WWE,@WWE,2023-08-06T03:13:16.000Z,"IYO SKY IS YOUR NEW WWE WOMEN'S CHAMPION!!!
@Iyo_SkyWWE
 cashed in her #MITB contract at #SummerSlam and we have a Damage CTRL celebration live in Detroit!",935,7651,27564,469,1321659
1688024902886998017,WWE,@WWE,2023-08-06T03:11:13.000Z,"SHE'S CASHING IN!!!

#SummerSlam",436,2744,15349,344,877061
1688024414594428928,WWE,@WWE,2023-08-06T03:09:17.000Z,"#AndNew 
@BiancaBelairWWE
 wins the #WomensTitle at #SummerSlam!",1792,2905,27377,192,2006113
1688023927212158976,WWE,@WWE,2023-08-06T03:07:20.000Z,"WHAT. A. MOMENT.

#WomensTitle #SummerSlam",109,810,4349,64,424753
1688022827578822656,WWE,@WWE,2023-08-06T03:02:58.000Z,Who has the advantage in this intense #WomensTitle encounter at #SummerSlam?,63,355,1783,20,275031
1688021714913886208,WWE,@WWE,2023-08-06T02:58:33.000Z,#WomensTitle on the line at #SummerSlam ... who ya got?!,159,431,2087,26,326157
1688019046539653120,WWE,@WWE,2023-08-06T02:47:57.000Z,"The EST of WWE 
@BiancaBelairWWE
 is getting #SummerSlam ready with 
@c4energy
!",150,635,3193,41,392879
1688017319602094080,WWE,@WWE,2023-08-06T02:41:05.000Z,"So many Superstars, so many Mike’s 
@HARDER
 #ad 21+ Only",87,409,2677,56,323975
1688016860489424896,WWE,@WWE,2023-08-06T02:39:16.000Z,"We're singing ALL night long!
@WWERollins
 retains the #WorldTitle against 
@FinnBalor
 at #SummerSlam! 

#AndStill",855,3028,20059,87,832425
1688016508989870081,WWE,@WWE,2023-08-06T02:37:52.000Z,"World Heavyweight Champion 
@WWERollins
 contends with The Judgment Day at #SummerSlam!",183,695,3830,41,386614
1688016207809503232,WWE,@WWE,2023-08-06T02:36:40.000Z,"MAMI & ""Dirty"" Dom are here at #SummerSlam!
@RheaRipley_WWE
 and 
@DomMysterio35
 have arrived!!!",121,499,2672,36,321913
1688015342973460480,WWE,@WWE,2023-08-06T02:33:14.000Z,"Señor #MITB 
@ArcherOfInfamy
 has arrived at #SummerSlam and 
@FinnBalor
 capitalizes!",81,552,2906,51,326237
1688014171537879040,WWE,@WWE,2023-08-06T02:28:34.000Z,"SEVEN YEARS IN THE MAKING!
@FinnBalor
 is out for payback against World Heavyweight Champion 
@WWERollins
 at #SummerSlam!",51,564,2761,33,295052
1688011067086028800,WWE,@WWE,2023-08-06T02:16:14.000Z,"World Heavyweight Champion 
@WWERollins
 is already playing mind games with 
@FinnBalor
 and the match hasn't even begun!

#SummerSlam",107,851,4001,63,375778
1688008940120887297,WWE,@WWE,2023-08-06T02:07:47.000Z,"UP NEXT at #SummerSlam 
@WWERollins
 defends the World Heavyweight Championship against 
@FinnBalor
 in a match 7 years in the making!",114,337,1664,11,252542
1688008418978652160,WWE,@WWE,2023-08-06T02:05:43.000Z,"The #ICTitle remains firmly in the grasp of ""The Ring General"" 
@Gunther_AUT
 following an incredible encounter with 
@DMcIntyreWWE
 at #SummerSlam.

#AndStill",540,1891,13508,56,773629
1688008113813663744,WWE,@WWE,2023-08-06T02:04:30.000Z,"THIS IS AWE-SOME!!!  
@DMcIntyreWWE
 & 
@Gunther_AUT
 are destroying each other in Detroit at #SummerSlam with the #ICTitle on the line!",115,614,3200,32,307869
1688007372617191424,WWE,@WWE,2023-08-06T02:01:33.000Z,"A relentless 
@DMcIntyreWWE
 is determined to recapture the #ICTitle from 
@Gunther_AUT
 at #SummerSlam!",58,442,2003,20,258848
1688006429922213888,WWE,@WWE,2023-08-06T01:57:49.000Z,"With the #ICTitle on the line at #SummerSlam, 
@DMcIntyreWWE
 & 
@Gunther_AUT
 look to batter each other!",58,413,1869,15,248296
1688002551935852544,WWE,@WWE,2023-08-06T01:42:24.000Z,"59,194 members of the WWE Universe are here at 
@fordfield
 in Detroit for #SummerSlam!",159,749,5180,38,378142
1688002144324964352,WWE,@WWE,2023-08-06T01:40:47.000Z,"The winner of the #MMARules match at #SummerSlam is 
@QoSBaszler
!",846,1530,11446,57,1314057
1688001643646791680,WWE,@WWE,2023-08-06T01:38:48.000Z,"It's deeply personal between 
@RondaRousey
 & 
@QoSBaszler
 in the #MMARules match at #SummerSlam!",427,583,3181,51,469969
1687999429771481094,Sheamus,@WWESheamus,2023-08-06T01:30:00.000Z,Props #SummerSlam #YEAH,156,546,6361,22,372674
1687998316355657732,WWE,@WWE,2023-08-06T01:25:34.000Z,"YEAH!
@RealLAKnight
 wins the first-ever 
@SlimJim
 #SummerSlam Battle Royal!",1342,6414,45539,229,1961783
1687997991154544641,WWE,@WWE,2023-08-06T01:24:17.000Z,"WHOSE WIN IS IT?!
@RealLAKnight
 is your winner of the 
@SlimJim
 #SummerSlam Battle Royal! YEAH!",573,2448,11331,158,636994
1687997080243990528,WWE,@WWE,2023-08-06T01:20:40.000Z,"Did 
@GraysonWWE
 & 
@mikethemiz
 just become best friends in the 
@SlimJim
 #SummerSlam Battle Royal?!",109,595,3684,76,494780
1687996649358917632,WWE,@WWE,2023-08-06T01:18:57.000Z,"OMOS HAS BEEN ELIMINATED!!! 
@SlimJim
 #SummerSlam",75,490,3088,32,335585
1687994988980842496,WWE,@WWE,2023-08-06T01:12:21.000Z,"There's one more HUGE entrant for the 
@SlimJim
 #SummerSlam Battle Royal!",97,419,2284,42,308691
1687994252196798464,WWE,@WWE,2023-08-06T01:09:25.000Z,"YEAH!
@RealLAKnight
 has arrived at 
@fordfield
 for the 
@SlimJim
 #SummerSlam Battle Royal!",87,831,4113,92,306779
1687993554327531521,WWE,@WWE,2023-08-06T01:06:39.000Z,"It is now time for the 
@SlimJim
 #SummerSlam Battle Royal!

Who ya got?!",151,226,1121,6,233064
1687992857573908480,WWE,@WWE,2023-08-06T01:03:53.000Z,"""The American Nightmare"" 
@CodyRhodes
 defeats ""The Beast"" 
@BrockLesnar
 at #SummerSlam!",476,3164,22037,76,699159
1687992411157372928,WWE,@WWE,2023-08-06T01:02:06.000Z,"RESPECT.
@BrockLesnar
 and 
@CodyRhodes
 shake hands following an incredible third encounter at #SummerSlam!",1093,7956,37348,879,2949610
1687991507473539075,WWE,@WWE,2023-08-06T00:58:31.000Z,"""The American Nightmare"" 
@CodyRhodes
 just trapped 
@BrockLesnar
 in The Beast's signature Kimura Lock at #SummerSlam!",188,793,4401,56,362461
1687989854016016389,WWE,@WWE,2023-08-06T00:51:57.000Z,"The Beast is FUMING at #SummerSlam and 
@CodyRhodes
 has paid the price!",137,603,3114,38,328133
1687989258345168897,WWE,@WWE,2023-08-06T00:49:35.000Z,"How much punishment can 
@CodyRhodes
 handle from 
@BrockLesnar
 at #SummerSlam?!",103,475,2173,25,262228
1687986645763579905,WWE,@WWE,2023-08-06T00:39:12.000Z,"Welcome back to #SummerSlam, 
@CodyRhodes
!",107,1335,6492,96,405714
1687986064277856257,WWE,@WWE,2023-08-06T00:36:53.000Z,"#SummerSlam ... get ready for THE BEAST 
@BrockLesnar
!",73,625,3666,34,284778
1687984375357722624,♛Rey Mysterio,@reymysterio,2023-08-06T00:30:10.000Z,"What a kick off match for #SummerSlam 
pure ",76,586,7136,38,614951
1687984329593413632,WWE,@WWE,2023-08-06T00:30:00.000Z,"UP NEXT at #SummerSlam 
@CodyRhodes
 vs. 
@BrockLesnar
 III",100,321,1421,4,205788
1687984282348703745,WWE,@WWE,2023-08-06T00:29:48.000Z,"It happened at #SummerSlam.
@SamanthaTheBomb
 had to announce 
@LoganPaul
 as the winner of the match!",250,794,4885,117,452593
1687984271279988737,WWE,@WWE,2023-08-06T00:29:46.000Z,"HERE IS YOUR WINNER ... 
@LoganPaul
!

#SummerSlam",1010,2544,28288,127,1674166
1687982580061114369,WWE,@WWE,2023-08-06T00:23:02.000Z,"Wait for it...
WAIT FOR IT!!

#SummerSlam",195,999,6493,112,1153102
1687981271027175425,WWE,@WWE,2023-08-06T00:17:50.000Z,#SummerSlam,108,939,5929,82,436967
1687980241568821248,WWE,@WWE,2023-08-06T00:13:45.000Z,"That 
@LoganPaul
 is an absolute MENACE!

#SummerSlam",91,482,2984,48,297083
1687979057336528896,WWE,@WWE,2023-08-06T00:09:03.000Z,"The Motor City welcomes 
@LoganPaul
 to #SummerSlam with a chorus of boos!",56,420,2087,26,258082
1687978387560710149,WWE,@WWE,2023-08-06T00:06:23.000Z,"We're kicking things off at #SummerSlam with 
@LoganPaul
 vs. 
@KingRicochet
!",72,259,1098,4,170229
1687977808654487552,WWE,@WWE,2023-08-06T00:04:05.000Z,"BORN TO BE WIIIIIIIIILD!

#SummerSlam",63,342,2328,11,227472
1687976843427672064,WWE,@WWE,2023-08-06T00:00:15.000Z,#SummerSlam starts RIGHT NOW!,119,495,1734,4,190638
